MM #,m_rad [arcsec],m_azi [arcsec],sigma_rad [arcsec],sigma_azi [arcsec],distribution,alpha_rad,alpha_azi,Unnamed: 8.1,Unnamed: 9.1,Standard MM_PSF distributions,sigma_rad_,sigma_azi_,alpha_rad_,alpha_azi_,Unnamed: 15.1,Unnamed: 16.1,Unnamed: 8,Unnamed: 9,Unnamed: 15,Unnamed: 16,m_rad,m_azi,sigma_rad,sigma_azi,weight,theta_degrees,theta_position,mux,muy,sigmax,sigmay,source
176,,,,,pseudo-voigt,0.9068936114288917,0.2849049842112414,,,,,,,,,,,,,,-3.257709977139065e-06,-4.8060446692377644e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,-40.32773528435868,-40.32773528435868,3.3586277310450834e-05,3.453087295437981e-05,9.999999999999999e-06,9.999999999999999e-06,opt
177,,,,,pseudo-voigt,0.7275229202813338,0.2518894433391807,,,,,,,,,,,,,,-2.969529256575868e-06,-7.851217794162218e-06,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,-46.88515685623912,-46.88515685623912,-7.760836222396297e-06,-3.1983036106928663e-06,9.999999999999999e-06,9.999999999999999e-06,opt
178,,,,,pseudo-voigt,0.7398980285108236,0.3000462585081994,,,,,,,,,,,,,,-3.2818944962193856e-06,-3.345249186255677e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,-40.32773528435871,-40.32773528435871,-2.4151046668418316e-05,-2.3378772168756472e-05,9.999999999999999e-06,9.999999999999999e-06,opt
179,,,,,pseudo-voigt,0.7984951178659788,0.306697741434241,,,,,,,,,,,,,,-5.203938268823017e-07,2.7793411536331197e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,13.114843143760865,13.114843143760865,6.813246190266357e-06,-2.6950402796873852e-05,9.999999999999999e-06,9.999999999999999e-06,opt
180,,,,,pseudo-voigt,0.7397061289306069,0.3277630558084159,,,,,,,,,,,,,,-6.590352334802165e-07,0.00010805471599751993,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,73.11484314376088,73.11484314376088,0.0001035877738230004,-3.07543345097657e-05,9.999999999999999e-06,9.999999999999999e-06,opt
181,,,,,pseudo-voigt,0.7591942703841055,0.2863656530305818,,,,,,,,,,,,,,5.45882530864574e-07,9.152649039799494e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,60.00000000000006,60.00000000000006,7.899132453846384e-05,-4.6235993338208265e-05,9.999999999999999e-06,9.999999999999999e-06,opt
182,,,,,pseudo-voigt,0.781922066705546,0.3255551909466199,,,,,,,,,,,,,,-4.756650631727569e-06,8.134131305489588e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,-59.99999999999997,-59.99999999999997,-6.806531816685882e-05,-4.479003681145134e-05,9.999999999999999e-06,9.999999999999999e-06,opt
183,,,,,pseudo-voigt,0.7909726533838346,0.2633822068180074,,,,,,,,,,,,,,-1.904347226957313e-06,-5.9239216479296884e-05,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,-59.999999999999915,-59.999999999999915,5.225483998483549e-05,2.7970395163477046e-05,9.999999999999999e-06,9.999999999999999e-06,opt
184,,,,,pseudo-voigt,0.7313968471198508,0.3172688678519182,,,,,,,,,,,,,,6.298179694736935e-07,-0.00010847053781700042,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,66.56395067429048,66.56395067429048,-9.977270831223321e-05,4.256361029125727e-05,9.999999999999999e-06,9.999999999999999e-06,opt
185,,,,,pseudo-voigt,0.8237445111220818,0.2718382018837261,,,,,,,,,,,,,,-2.4858753159656973e-06,-0.0001560146551266009,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,-86.25580269716201,-86.25580269716201,-0.0001558439811850015,-7.707510542817137e-06,9.999999999999999e-06,9.999999999999999e-06,opt
186,,,,,pseudo-voigt,0.7418926247328917,0.2478778480139474,,,,,,,,,,,,,,2.3365629477067335e-06,-5.06704571274166e-05,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,40.30814797712847,40.30814797712847,-3.456043672148902e-05,3.712857343785126e-05,9.999999999999999e-06,9.999999999999999e-06,opt
187,,,,,pseudo-voigt,0.5441427947965266,0.2846280376868199,,,,,,,,,,,,,,5.029644936832785e-06,5.319718276991464e-05,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,-26.25580269716197,-26.25580269716197,2.8044070293693695e-05,4.548370811849755e-05,9.999999999999999e-06,9.999999999999999e-06,opt
188,,,,,pseudo-voigt,0.8600137324439135,0.3087554759038496,,,,,,,,,,,,,,1.899391907328559e-06,0.00012176491477961013,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,-66.56395067429051,-66.56395067429051,0.00011247530149232223,4.668627973092903e-05,9.999999999999999e-06,9.999999999999999e-06,opt
189,,,,,pseudo-voigt,0.8522794509970667,0.2720308531560229,,,,,,,,,,,,,,-5.756381812800614e-06,0.00013638178609735454,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,-86.25580269716193,-86.25580269716193,-0.000135714781243701,-1.4650107940001469e-05,9.999999999999999e-06,9.999999999999999e-06,opt
190,,,,,pseudo-voigt,0.8034168902892246,0.2977588568245613,,,,,,,,,,,,,,-4.405559185541229e-06,0.0001439904121996695,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,79.6918520228715,79.6918520228715,-0.00014245468959809792,2.1431499450053352e-05,9.999999999999999e-06,9.999999999999999e-06,opt
191,,,,,pseudo-voigt,0.8237945691375567,0.2840878197280211,,,,,,,,,,,,,,-2.762245493612227e-06,2.772573681864326e-05,9.999999999999999e-06,9.999999999999999e-06,0.00245434197037037,6.563950674290524,6.563950674290524,5.913526357905803e-06,-2.7228233294101286e-05,9.999999999999999e-06,9.999999999999999e-06,opt
192,,,,,pseudo-voigt,0.8557230020719604,0.3471409215198832,,,,,,,,,,,,,,4.90963871311613e-06,-8.042284645513709e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,40.29077103213208,40.29077103213208,5.575173211368904e-05,-5.816943484823737e-05,9.999999999999999e-06,9.999999999999999e-06,opt
193,,,,,pseudo-voigt,0.7801670447899328,0.2801381927653251,,,,,,,,,,,,,,2.442410502908526e-06,-0.00010510330767009026,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,-66.56974298928932,-66.56974298928932,9.546580850950255e-05,4.4033510624130046e-05,9.999999999999999e-06,9.999999999999999e-06,opt
194,,,,,pseudo-voigt,0.843796840466795,0.3094918132254053,,,,,,,,,,,,,,9.022212850873467e-08,-7.69954946322158e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,53.4302570107107,53.4302570107107,6.189131697859988e-05,-4.580151980389423e-05,9.999999999999999e-06,9.999999999999999e-06,opt
195,,,,,pseudo-voigt,0.8751084676239227,0.2539104244188383,,,,,,,,,,,,,,-1.301591665159795e-06,-7.260509886846894e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,-53.430257010710704,-53.430257010710704,-5.908698366390553e-05,-4.2212828430043865e-05,9.999999999999999e-06,9.999999999999999e-06,opt
196,,,,,pseudo-voigt,0.743272712955057,0.2592881045193118,,,,,,,,,,,,,,2.276041882317306e-06,4.281055457150551e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,-13.139485978578605,-13.139485978578605,1.194825545140904e-05,4.1172358944294004e-05,9.999999999999999e-06,9.999999999999999e-06,opt
197,,,,,pseudo-voigt,0.5248736498503735,0.3480972708373919,,,,,,,,,,,,,,9.731557978787943e-07,0.00013496858467691941,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,79.70922896786797,79.70922896786797,0.00013262360834066618,-2.5068793201893095e-05,9.999999999999999e-06,9.999999999999999e-06,opt
198,,,,,pseudo-voigt,0.7824092392386751,0.3142914126507941,,,,,,,,,,,,,,1.706132425232369e-06,0.00012806429217207,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,86.27897195715724,86.27897195715724,0.00012768359011516598,-1.0013722219435749e-05,9.999999999999999e-06,9.999999999999999e-06,opt
199,,,,,pseudo-voigt,0.76837788676077,0.3077522804592231,,,,,,,,,,,,,,3.264169657262491e-06,7.387570844890794e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,40.290771032132085,40.290771032132085,4.528315825868073e-05,-5.846118952346687e-05,9.999999999999999e-06,9.999999999999999e-06,opt
200,,,,,pseudo-voigt,0.7387770282420337,0.2477291314843198,,,,,,,,,,,,,,6.385531337184588e-06,-7.940688434404756e-06,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,6.56974298928931,6.56974298928931,7.252114030024048e-06,-7.157959581192408e-06,9.999999999999999e-06,9.999999999999999e-06,opt
